Time,Steering angle,Throttle,forward speed,yaw rotation,acceleration
1200.0,0.0,0.0,1.1369449826048594e-09,90.00007629394531,0
1892.0,0.0,0.0,2.271617782767521e-09,90.00007629394531,0
2417.0,0.0,0.0,-0.017930835485458374,90.0,0.04476270397112174
2627.0,0.0,0.0,-0.0005965823656879365,89.99971008300781,0.08242643492051545
3027.0,0.0,0.0,0.0027838244568556547,89.99979400634766,0.008451017216583128
3427.0,0.0,0.0,0.002580679254606366,89.99995422363281,0.0005078840174999783
3827.0,0.0,0.0,0.0018353521591052413,90.00005340576172,0.0018633205072856635
4227.0,0.0,0.0,0.0012105341302230954,90.00011444091797,0.0015620457409870488
4627.0,0.0,0.0,0.0007788806105963886,90.00009155273438,0.0010791343287639798
5027.0,0.0,0.0,0.0004988200380466878,90.00013732910156,0.0007001513134532465
5427.0,0.0,0.75,0.00031607126584276557,90.00013732910156,0.0004568718762892976
5827.0,0.0,0.75,0.0002055298537015915,90.00013732910156,0.0002763535472705306
6227.0,0.0,0.75,0.00010051129356725141,90.00013732910156,0.00026254635678739596
6627.0,0.0,0.75,9.420277638128027e-05,90.00013732910156,1.5771297211703716e-05
7027.0,0.0,0.75,7.324098260141909e-05,90.00013732910156,5.240447432989147e-05
7427.0,0.0,0.75,4.6126711822580546e-05,90.00013732910156,6.778566632975169e-05
7827.0,0.0,0.75,1.857369534263853e-05,90.00013732910156,6.888253129388475e-05
8227.0,0.0,0.75,2.313481854798738e-05,90.00013732910156,1.140280528523073e-05
8627.0,0.0,0.75,1.6724507077015005e-05,90.00013732910156,1.6025776878500373e-05
9027.0,0.0,0.75,1.2885447176813614e-05,90.00013732910156,9.597648395132612e-06
9427.0,0.0,0.75,4.067649115313543e-06,90.00013732910156,2.2044492660209277e-05
9827.0,0.0,0.75,4.242856448399834e-06,90.00013732910156,4.3801844643107426e-07
10227.0,0.0,0.75,0.9082193374633789,90.00077056884766,2.270538069656422
10627.0,0.0,0.75,1.541034460067749,90.00143432617188,1.5821489417156027
11027.0,0.0,0.75,1.9719957113265991,90.001953125,1.0774435136547418
11427.0,0.0,0.75,2.3272323608398438,90.00242614746094,0.8880923501209107
11827.0,0.0,0.75,2.6499736309051514,90.00283813476562,0.8068666545913168
12227.0,0.0,0.75,2.9566650390625,90.0032730102539,0.7667513157934709
12627.0,0.0,0.75,3.254140615463257,90.00374603271484,0.7437111672246471
13027.0,0.0,0.75,3.544903516769409,90.00420379638672,0.7269238837625807
13427.0,0.0,0.75,3.827179431915283,90.00470733642578,0.7057042985357552
13827.0,0.0,0.75,4.099384784698486,90.00521087646484,0.6805249122737698
14227.0,0.0,0.75,4.361018180847168,90.00574493408203,0.6540982011004672
14627.0,0.0,0.75,4.61204195022583,90.00627899169922,0.6275769589033642
15027.0,0.0,0.75,4.8526434898376465,90.00679779052734,0.6015177998998962
15427.0,0.0,0.75,5.083599090576172,90.00731658935547,0.5774112883981396
15827.0,0.0,0.75,5.304402828216553,90.00782012939453,0.5520302162333094
16227.0,0.0,0.75,5.515527248382568,90.0083236694336,0.527832072123971
16627.0,0.0,0.75,5.717087268829346,90.00881958007812,0.5039218150689436
17027.0,0.0,0.75,5.908400058746338,90.00926971435547,0.47830627249167545
17427.0,0.0,0.75,6.087429523468018,90.00970458984375,0.4476069465277238
17827.0,0.0,0.75,6.252836227416992,90.01014709472656,0.4135593971900937
18227.0,0.0,0.75,6.41010046005249,90.01063537597656,0.3932091266817037
18627.0,0.0,0.75,6.566963195800781,90.01109313964844,0.39218598065389815
19027.0,0.0,0.75,6.724599361419678,90.01152038574219,0.3941015309860644
19427.0,0.0,0.75,6.8794121742248535,90.01199340820312,0.38704228778387206
19827.0,0.0,0.75,7.027704238891602,90.0124282836914,0.3707415596771649
20227.0,0.0,0.75,7.1681671142578125,90.01285552978516,0.35116944275391476
20627.0,0.0,0.75,7.301324367523193,90.01322937011719,0.332912580743706
21027.0,0.0,0.75,7.297501087188721,90.01333618164062,0.02692550998810893
21427.0,0.0,0.75,7.287147521972656,90.01333618164062,0.03600215835025807
21827.0,0.0,0.75,7.274393081665039,90.01331329345703,0.03649373666506026
22227.0,0.0,0.75,7.2613091468811035,90.01331329345703,0.03480465670780519
22627.0,0.0,0.75,7.248228073120117,90.01327514648438,0.03363745617439089
23027.0,0.0,0.75,7.871412754058838,90.01480865478516,1.560760968002979
23427.0,0.0,0.75,8.350439071655273,90.01663970947266,1.2005617073262145
23827.0,0.0,0.75,8.730463981628418,90.01820373535156,0.9508363445014085
24227.0,0.0,0.75,9.044854164123535,90.01945495605469,0.7860025493918961
24627.0,0.0,0.75,9.316702842712402,90.02061462402344,0.6796911981651005
25027.0,0.0,0.75,9.560945510864258,90.02159118652344,0.6108172151163204
25427.0,0.0,0.75,9.786856651306152,90.02251434326172,0.5650391392997304
25827.0,0.0,0.75,10.000076293945312,90.02340698242188,0.5332929253351654
26227.0,0.0,0.75,10.204018592834473,90.02429962158203,0.5100460901773872
26627.0,0.0,0.75,10.400747299194336,90.0251693725586,0.49196503975197947
27027.0,0.0,0.75,10.59151840209961,90.0260009765625,0.4770366276301541
27427.0,0.0,0.75,10.777117729187012,90.02682495117188,0.46406799344483907
27827.0,0.0,0.75,10.958043098449707,90.02765655517578,0.45237108232688333
28227.0,0.0,0.75,11.134627342224121,90.02847290039062,0.44150767256537615
28627.0,0.0,0.75,11.307099342346191,90.0292739868164,0.43120804944478663
29027.0,0.0,0.75,11.475625038146973,90.03006744384766,0.42134603664590925
29427.0,0.0,0.75,11.64034652709961,90.03086853027344,0.4118296340715881
29827.0,0.0,0.75,11.801371574401855,90.03166198730469,0.40258533464026836
30227.0,0.0,0.75,11.958799362182617,90.03242492675781,0.3935945571263082
30627.0,0.0,0.75,12.112725257873535,90.03319549560547,0.38482981978004793
31027.0,0.0,0.75,12.263228416442871,90.03398132324219,0.37627880006772124
31427.0,0.0,0.75,12.41038990020752,90.03475952148438,0.36792010908181877
31827.0,0.0,0.75,12.554292678833008,90.03558349609375,0.3597812424786882
32227.0,0.0,0.75,12.695000648498535,90.03632354736328,0.3517857399559734
32627.0,0.0,0.75,12.832590103149414,90.03707885742188,0.3439917704240345
33027.0,0.0,0.75,12.967137336730957,90.03784942626953,0.3363869445970099
33427.0,0.0,0.75,13.09870719909668,90.03861236572266,0.3289378923365279
33827.0,0.0,0.75,13.227367401123047,90.03932189941406,0.321674821514981
34227.0,0.0,0.75,13.353181838989258,90.04004669189453,0.31454914510646953
34627.0,0.0,0.75,13.476219177246094,90.04076385498047,0.30760981452016967
35027.0,0.0,0.75,13.596536636352539,90.04150390625,0.3008166665678757
35427.0,0.0,0.75,13.71419620513916,90.04219818115234,0.29416092466240495
35827.0,0.0,0.75,13.829258918762207,90.04290008544922,0.28767926221482015
36227.0,0.0,0.75,13.941777229309082,90.04358673095703,0.2813103685793908
36627.0,0.0,0.75,14.051820755004883,90.0442886352539,0.2751278140450443
37027.0,0.0,0.75,14.159430503845215,90.04496002197266,0.26903356161038355
37427.0,0.0,0.75,14.26467227935791,90.04564666748047,0.2631194744300721
37827.0,0.0,0.75,14.367595672607422,90.04629516601562,0.2573271195958084
38227.0,0.0,0.75,14.46825122833252,90.04698181152344,0.2516604420512629
38627.0,0.0,0.75,14.543863296508789,90.04759979248047,0.18912352868399682
39027.0,0.0,0.75,14.514504432678223,90.04781341552734,0.08501852691166437
39427.0,0.0,0.75,14.48473072052002,90.04786682128906,0.08475644596477469
39827.0,0.0,0.75,14.454996109008789,90.04784393310547,0.07965979377272832
40227.0,0.0,0.75,14.425337791442871,90.04779815673828,0.07658756879710744
40627.0,0.0,0.75,14.436244010925293,90.04779815673828,0.02816258016547778
41027.0,0.0,0.75,14.62954330444336,90.0484848022461,0.48738402359032884
41427.0,0.0,0.75,14.799674987792969,90.04948425292969,0.4290465904384262
41827.0,0.0,0.75,14.955358505249023,90.05049896240234,0.3906663829222218
42227.0,0.0,0.75,15.101534843444824,90.05149841308594,0.3658860639579473
42627.0,0.0,0.75,15.24116325378418,90.05243682861328,0.34917935027242347
43027.0,0.0,0.75,15.376044273376465,90.0533676147461,0.3372212385991117
43427.0,0.0,0.75,15.50727653503418,90.05425262451172,0.32806991504721184
43827.0,0.0,0.75,15.635537147521973,90.05510711669922,0.32065928848027464
44227.0,0.0,0.75,15.761247634887695,90.05596923828125,0.31427746237077175
44627.0,0.0,0.75,15.884671211242676,90.05686950683594,0.3085744053244664
45027.0,0.0,0.75,16.005971908569336,90.0577163696289,0.30326170691800786
45427.0,0.0,0.75,16.12527847290039,90.0585708618164,0.29827252266532706
45827.0,0.0,0.75,16.242666244506836,90.05948638916016,0.2934907354856462
46227.0,0.0,0.75,16.358190536499023,90.060302734375,0.2888122221208576
46627.0,0.0,0.75,16.471904754638672,90.0611572265625,0.284298843399997
47027.0,0.0,0.75,16.583845138549805,90.06201934814453,0.2798677177827073
47427.0,0.0,0.75,16.694047927856445,90.06287384033203,0.2755129882773364
47827.0,0.0,0.75,16.80254364013672,90.06370544433594,0.27125264317693704
48227.0,0.0,0.75,16.909353256225586,90.06449127197266,0.26703508826140016
48627.0,0.0,0.75,17.0145206451416,90.06529235839844,0.262918484452126
49027.0,0.0,0.75,17.11806297302246,90.06611633300781,0.2588749908200656
49427.0,0.0,0.75,17.22000503540039,90.06693267822266,0.25487112327320754
49827.0,0.0,0.75,17.320371627807617,90.06773376464844,0.25091916121799435
50227.0,0.0,0.75,17.419189453125,90.06853485107422,0.24705266997285769
50626.0,0.0,0.75,17.5164852142334,90.06937408447266,0.24365707002606515
51026.0,0.0,0.75,17.612281799316406,90.0701675415039,0.2395058566958374
51426.0,0.0,0.75,17.70659828186035,90.07097625732422,0.23579499484690514
51822.0,0.0,0.75,17.79946517944336,90.07181549072266,0.23461979512022668
52216.0,0.0,0.75,17.89089584350586,90.07257843017578,0.2321588073873971
52616.0,0.0,0.75,17.98091697692871,90.0733642578125,0.22506824192876013
53016.0,0.0,0.75,18.069551467895508,90.07412719726562,0.2215923850222095
53416.0,0.0,0.75,18.15682601928711,90.07486724853516,0.2181927298823266
53810.0,0.0,0.75,18.242753982543945,90.07565307617188,0.2181144283472337
54210.0,0.0,0.75,18.327354431152344,90.07642364501953,0.21151256513069372
54610.0,0.0,0.75,18.410655975341797,90.0771484375,0.20826248349111795
55010.0,0.0,0.75,18.492673873901367,90.07791900634766,0.2050521603438538
55410.0,0.0,0.75,18.57342529296875,90.07865905761719,0.2018906060461141
55810.0,0.0,0.75,18.652938842773438,90.07942199707031,0.19878709263048547
56210.0,0.0,0.75,18.73122215270996,90.08015441894531,0.19572618902399247
56610.0,0.0,0.75,18.808305740356445,90.08091735839844,0.19271111795557874
57010.0,0.0,0.75,18.884201049804688,90.08164978027344,0.18974784805194503
57410.0,0.0,0.75,18.958927154541016,90.08242797851562,0.18682460613441035
57810.0,0.0,0.75,19.032501220703125,90.0831527709961,0.18395269623582633
58210.0,0.0,0.75,19.10494613647461,90.08385467529297,0.18111758142616116
58610.0,0.0,0.75,19.17627716064453,90.08454132080078,0.17833752999762081
59010.0,0.0,0.75,19.246511459350586,90.08522033691406,0.1755877506014368
59410.0,0.0,0.75,19.315662384033203,90.0859375,0.17288721827849843
59810.0,0.0,0.75,19.383752822875977,90.08661651611328,0.17023510369921865
60210.0,0.0,0.75,19.450796127319336,90.08734130859375,0.16762001705269744
60610.0,0.0,0.75,19.51688575744629,90.0880355834961,0.16523022951871913
61010.0,0.0,0.75,19.47821617126465,90.08842468261719,0.10477822940128159
61410.0,0.0,0.75,19.43533706665039,90.08848571777344,0.11738846042402681
61810.0,0.0,0.75,19.39252471923828,90.0885009765625,0.11253247174744198
62210.0,0.0,0.75,-2.630357265472412,84.41569519042969,55.028813757237906
62610.0,0.0,0.75,-3.2016360759735107,74.32869720458984,1.9156548774974909
