Time,Steering angle,Throttle,forward speed,yaw angle,acceleration,yaw angular rotation
20800.0,0.0,1.0,8.919628143310547,-89.98077392578125,2.013130727505265,0
21200.0,0.0,1.0,9.62684440612793,-89.9777603149414,1.7732879877742453,0
21600.0,0.0,1.0,10.259553909301758,-89.97467041015625,1.5840291946091263,0
22000.0,0.0,1.0,10.833370208740234,-89.97183990478516,1.4351171341652806,0
22400.0,0.0,1.0,11.361652374267578,-89.9691390991211,1.3207612531445472,0
22800.0,0.0,1.0,11.85528564453125,-89.96661376953125,1.2340925137073366,0
23200.0,0.0,1.0,12.322625160217285,-89.96417236328125,1.1684393045644377,0
23600.0,0.0,1.0,12.76983642578125,-89.96178436279297,1.1181655699606274,0
24000.0,0.0,1.0,13.201373100280762,-89.95940399169922,1.0790059856666476,0
24400.0,0.0,1.0,13.620413780212402,-89.95707702636719,1.0477561014820267,0
24800.0,0.0,1.0,14.029220581054688,-89.9547348022461,1.0221611570969757,0
25200.0,0.0,1.0,14.429390907287598,-89.95238494873047,1.0005342290294577,0
25600.0,0.0,1.0,14.822070121765137,-89.95000457763672,0.9817921940977512,0
26000.0,0.0,1.0,15.208074569702148,-89.94770050048828,0.9650892946440364,0
26400.0,0.0,1.0,15.58799934387207,-89.94530487060547,0.9498732183476479,0
26800.0,0.0,1.0,15.640485763549805,-89.94368743896484,0.16542972394792463,0
27200.0,0.0,1.0,15.60849666595459,-89.9432601928711,0.1718727706400112,0
27600.0,0.0,1.0,15.576104164123535,-89.94316864013672,0.13958839066331932,0
28000.0,0.0,1.0,15.543644905090332,-89.94317626953125,0.11193807035997622,0
28400.0,0.0,0.0,15.511236190795898,-89.94316864013672,0.09585838402041162,0
28800.0,0.0,0.0,15.855574607849121,-89.94231414794922,0.864081954516665,0
29200.0,0.0,0.0,16.20351219177246,-89.9403076171875,0.8786798712171241,0
29600.0,0.0,0.0,16.24974250793457,-89.93890380859375,0.11602965332999114,0
30000.0,0.0,0.0,16.053892135620117,-89.93887329101562,0.5074629967837758,0
30400.0,0.0,0.0,15.73612117767334,-89.93994140625,0.8114191007161541,0
30800.0,0.0,0.0,15.357089042663574,-89.9416732788086,0.9590720733437977,0
31200.0,0.0,0.0,14.949081420898438,-89.94380187988281,1.0265652599456168,0
31600.0,0.0,0.0,14.529902458190918,-89.9461669921875,1.051273431046847,0
32000.0,-1.0,0.0,14.109498023986816,-89.94853973388672,1.0525318616683619,0
32400.0,-1.0,0.0,13.693400382995605,-89.95092010498047,1.040868293614091,0
32800.0,-1.0,0.0,13.22891616821289,-91.34526824951172,1.421208818545303,-3.4858703613281374
