Time,Steering angle,Throttle,forward speed,yaw rotation,acceleration
1921.0,0.0,0.0,-1.0024883836182612,178.55589465427684,0.0016804680945987592
2321.0,0.0,0.0,-1.2678929178655631,179.83726245736304,0.05054833045345468
4066.0,0.0,0.0,-0.21596188732772273,180.80811784418214,0.0014976389854159447
4421.0,0.0,0.0,0.704613645407622,178.84169661073878,0.0008758766948852424
4757.0,0.0,0.0,-0.04613532004555231,180.20301959586135,0.0006087134028095681
5090.0,0.0,0.0,-0.19115839410401922,181.21389150278063,0.00038890033383352324
5418.0,0.0,0.0,1.4531612309357114,179.6720276843726,0.0006817734389341662
5712.0,0.0,0.0,2.8859871662101892,181.69740760854842,0.0
6019.0,0.0,0.0,1.208235887395027,179.60462892587452,0.0
6358.0,0.0,0.0,-0.9611324063576224,179.62559919818793,0.0
6685.0,0.0,0.0,0.21829470093939982,179.57633984186904,0.0
7011.0,0.0,0.0,-1.6313686379985566,180.17627665747344,0.0
7334.0,0.0,0.0,-1.4347367886891915,179.18129114147453,0.0
7647.0,0.0,0.0,0.13832254980369285,180.6524191972243,0.0
7984.0,0.0,0.0,-0.36059046629511743,179.99554309361133,0.0
8304.0,0.0,0.0,0.03544898475616163,180.46537534491233,0.0
8617.0,0.0,0.0,-0.09557686042851525,179.31411637808984,0.0
8950.0,0.0,0.0,0.26550045650446047,180.48800849342112,0.0
9270.0,0.0,0.0,-1.1087972776295005,180.68609512239541,0.0
9584.0,0.0,0.0,1.8503406084473304,182.7583367188643,0.0
9922.0,0.0,0.0,-1.266889724048219,180.2606216172526,0.0
10205.0,0.0,0.0,1.0026739283044925,180.21268141447183,0.0
10474.0,0.0,0.0,-1.6459494261414827,182.06918086481133,0.0
11106.0,0.0,0.0,-0.5065663381290844,180.89411312333579,0.0
11479.0,0.0,0.0,-1.4576785654639066,180.1443648384233,0.0
11786.0,0.0,0.0,-2.260577969481517,182.65847740016315,0.0
12100.0,0.0,0.0,0.4108444325857859,178.31889296014077,0.0
12425.0,0.0,0.0,-0.3514974946136887,180.08730165436455,0.0
12717.0,0.0,0.0,0.9274070794890487,177.87575139253246,0.0
13041.0,0.0,0.0,-0.3869806413661148,180.7567917132727,0.0
13351.0,0.0,0.0,0.20661746277319493,181.77544283423276,0.0
13675.0,0.0,0.0,0.6120156030276365,181.1016228121173,0.0
13981.0,0.0,1.0,0.2797330814482555,180.71976735417738,0.0
14305.0,0.0,1.0,-1.0469117669993449,180.8127122740164,0.0
14608.0,0.0,1.0,-0.33861212628393295,178.52706163513423,0.0003899787688533066
14924.0,0.0,1.0,0.4218899563073076,179.70116857157308,3.067332280204169e-05
15235.0,0.0,1.0,-1.9597623760254181,178.90605995207224,9.176086013942025e-05
15555.0,0.0,0.0,1.07528284929705,180.1732196099193,8.265787856738644e-05
15860.0,0.0,0.0,-0.315736325954269,178.55310226299582,7.998170041411225e-05
16195.0,0.0,1.0,-0.004505660935176103,180.1228767868489,5.007497553200839e-06
16490.0,0.0,1.0,-0.7901644127163764,180.59757403232547,2.493905092656188e-05
16800.0,0.0,1.0,-0.21263912374232982,180.397486497144,1.853261011146366e-05
17129.0,0.0,1.0,0.36964445961923914,179.0884666619772,2.756284482936513e-05
17441.0,0.0,1.0,0.9041983212372651,181.903080516555,0.003976368381318405
17771.0,0.0,1.0,-0.34944657452371586,-179.38258703067928,3.462005459255286
18090.0,0.0,1.0,1.4826951886972783,-181.45504859729462,2.554536316688402
18416.0,0.0,1.0,2.850312681169747,-180.77503492239458,2.0018853531499063
18722.0,0.0,1.0,2.9092217145888353,-179.72603686094027,1.877703435903853
