Time,Steering angle,Throttle,forward speed,yaw rotation,acceleration
1921.0,0.0,0.0,-0.00022074881417211145,179.9996337890625,0.0016804680945987592
2321.0,0.0,0.0,-0.020440084859728813,179.99954223632812,0.05054833045345468
4066.0,0.0,0.0,0.0008689687238074839,179.9997100830078,0.0014976389854159447
4421.0,0.0,0.0,0.0005581299774348736,179.99972534179688,0.0008758766948852424
4757.0,0.0,0.0,0.0003533973067533225,179.9997100830078,0.0006087134028095681
5090.0,0.0,0.0,0.00022384733892977238,179.9997100830078,0.00038890033383352324
5418.0,0.0,0.0,0.0,179.9997100830078,0.0006817734389341662
5712.0,0.0,0.0,0.0,179.9997100830078,0
6019.0,0.0,0.0,0.0,179.9997100830078,0
6358.0,0.0,0.0,0.0,179.9997100830078,0
6685.0,0.0,0.0,0.0,179.9997100830078,0
7011.0,0.0,0.0,0.0,179.9997100830078,0
7334.0,0.0,0.0,0.0,179.9997100830078,0
7647.0,0.0,0.0,0.0,179.9997100830078,0
7984.0,0.0,0.0,0.0,179.9997100830078,0
8304.0,0.0,0.0,0.0,179.9997100830078,0
8617.0,0.0,0.0,0.0,179.9997100830078,0
8950.0,0.0,0.0,0.0,179.9997100830078,0
9270.0,0.0,0.0,0.0,179.9997100830078,0
9584.0,0.0,0.0,0.0,179.9997100830078,0
9922.0,0.0,0.0,0.0,179.9997100830078,0
10205.0,0.0,0.0,0.0,179.9997100830078,0
10474.0,0.0,0.0,0.0,179.9997100830078,0
11106.0,0.0,0.0,0.0,179.9997100830078,0
11479.0,0.0,0.0,0.0,179.9997100830078,0
11786.0,0.0,0.0,0.0,179.9997100830078,0
12100.0,0.0,0.0,0.0,179.9997100830078,0
12425.0,0.0,0.0,0.0,179.9997100830078,0
12717.0,0.0,0.0,0.0,179.9997100830078,0
13041.0,0.0,0.0,0.0,179.9997100830078,0
13351.0,0.0,0.0,0.0,179.9997100830078,0
13675.0,0.0,0.0,0.0,179.9997100830078,0
13981.0,0.0,1.0,0.0,179.9997100830078,0
14305.0,0.0,1.0,0.0,179.9997100830078,0
14608.0,0.0,1.0,0.00011811888543888927,179.9997100830078,0.0003899787688533066
14924.0,0.0,1.0,0.00010842885239981115,179.9997100830078,3.067332280204169e-05
15235.0,0.0,1.0,7.992157770786434e-05,179.9997100830078,9.176086013942025e-05
15555.0,0.0,0.0,5.3439653129316866e-05,179.9997100830078,8.265787856738644e-05
15860.0,0.0,0.0,2.906911504396703e-05,179.9997100830078,7.998170041411225e-05
16195.0,0.0,1.0,2.7391022740630433e-05,179.9997100830078,5.007497553200839e-06
16490.0,0.0,1.0,2.003604095079936e-05,179.9997100830078,2.493905092656188e-05
16800.0,0.0,1.0,1.4291020306700375e-05,179.9997100830078,1.853261011146366e-05
17129.0,0.0,1.0,5.2210584726708476e-06,179.9997100830078,2.756284482936513e-05
17441.0,0.0,1.0,0.001246949308551848,179.99960327148438,0.003976368381318405
17771.0,0.0,1.0,1.144675374031067,-179.99937438964844,3.462005459255286
18090.0,0.0,1.0,1.9589440822601318,-179.99813842773438,2.554536316688402
18416.0,0.0,1.0,2.611511468887329,-179.9971466064453,2.0018853531499063
18722.0,0.0,1.0,3.1861019134521484,-179.99618530273438,1.877703435903853
19024.0,0.0,1.0,3.7179720401763916,-179.9951934814453,1.7617931318900828
19345.0,0.0,0.0,4.223028659820557,-179.99415588378906,1.5752053494755716
19658.0,-1.0,0.0,4.709268569946289,-179.99310302734375,1.5556040215436764
19979.0,-1.0,0.0,5.1023454666137695,-179.99212646484375,1.2259133605017343
20276.0,0.0,0.0,5.071139335632324,178.89871215820312,0.3562564110456146
20590.0,0.0,0.0,4.6790924072265625,175.66522216796875,1.526566842567905
20915.0,0.0,1.0,4.397960662841797,172.78643798828125,1.1151342679672585
21218.0,0.0,1.0,4.000701904296875,172.46981811523438,1.314981862442149
21493.0,0.0,1.0,3.599052667617798,172.4648895263672,1.4611413717885764
22399.0,0.0,1.0,2.5829317569732666,172.46762084960938,1.000188442521422
22765.0,0.0,1.0,2.3089139461517334,172.46749877929688,0.7486390658437445
23158.0,0.0,0.0,2.063265323638916,172.46730041503906,0.624979552386799
23524.0,0.0,0.0,2.1586990356445312,172.4673309326172,0.2610672709390251
23859.0,0.0,1.0,2.377760171890259,172.46768188476562,0.6546452817456856
24166.0,0.0,1.0,2.346863269805908,172.46768188476562,0.10158099569875649
24453.0,0.0,1.0,2.2013885974884033,172.46749877929688,0.5072533172580403
24836.0,0.0,1.0,2.0171971321105957,172.46730041503906,0.4810196399272969
25188.0,0.0,1.0,1.8322930335998535,172.46665954589844,0.5247602562922051
25521.0,0.0,1.0,1.913043737411499,172.46694946289062,0.24287125454394726
25847.0,0.0,1.0,2.294529438018799,172.46743774414062,1.1689484968542174
26201.0,0.0,1.0,2.736677885055542,172.4680633544922,1.2481099325497471
26539.0,0.0,1.0,3.206007719039917,172.46873474121094,1.3891039645827885
26865.0,0.0,0.0,3.6846063137054443,172.4696502685547,1.4693199704288213
27209.0,0.0,0.0,4.1621503829956055,172.47056579589844,1.3885075324998835
27545.0,0.0,0.0,4.547511100769043,172.4714813232422,1.1461148413076165
27876.0,0.0,0.0,4.565047740936279,172.47174072265625,0.06269117426761442
28217.0,0.0,0.0,4.328036785125732,172.4713897705078,0.6990836844418943
28565.0,0.0,1.0,3.9835543632507324,172.47067260742188,0.9935731256742788
28874.0,0.0,1.0,3.612391233444214,172.47003173828125,1.2014211888034039
29184.0,0.0,1.0,3.253058671951294,172.4694061279297,1.1597464951760166
