Time,Steering angle,Throttle,forward speed,yaw rotation,acceleration
1779.0,0.0,0.0,-5.24358001463554e-10,-9.1552734375e-05,0
1937.0,0.0,0.0,-2.6402944058645517e-05,-9.1552734375e-05,0.0001675545208884171
2337.0,0.0,0.0,-0.017930684611201286,-0.00012207029067212716,0.044760707201709965
4002.0,0.0,0.0,0.0012106761569157243,-3.051757266803179e-05,0.0015626774106913984
4398.0,0.0,0.0,0.0007788941147737205,-3.0517569030052982e-05,0.001090889491206269
4798.0,0.0,0.0,0.0004987780121155083,0.0,0.0007002904294499949
5198.0,0.0,0.0,0.000316257996018976,0.0,0
5598.0,0.0,0.0,0.0002055771619779989,0.0,0
5978.0,0.0,0.0,0.0,0.0,0
6378.0,0.0,0.0,0.0,0.0,0
6778.0,0.0,0.0,0.0,0.0,0
7178.0,0.0,0.0,0.0,0.0,0
8340.0,0.0,0.0,0.0,0.0,0
8740.0,0.0,0.0,0.0,0.0,0
9129.0,0.0,0.0,0.0,0.0,0
9529.0,0.0,0.0,0.0,0.0,0
9929.0,0.0,0.0,0.0,0.0,0
10324.0,0.0,0.5,0.0,0.0,0
10724.0,0.0,0.5,0.0,0.0,0
11123.0,0.0,0.5,9.740635869093239e-05,0.0,0
11518.0,0.0,0.5,9.298434451920912e-05,0.0,0
11918.0,0.0,0.5,6.534997373819351e-05,0.0,0
12316.0,0.0,0.5,4.243167495587841e-05,0.0,0
12713.0,0.0,0.5,2.4713619495742023e-05,0.0,0
13113.0,0.0,0.5,2.2455211365013383e-05,0.0,0
13513.0,0.0,0.5,1.677897307672538e-05,0.0,0
13901.0,0.0,0.5,9.344064892502502e-06,0.0,0
14293.0,0.0,0.5,3.65106370736612e-06,0.0,0
14693.0,0.0,0.5,6.557575943588745e-06,0.0,0
15084.0,0.0,0.5,0.46433156728744507,0.013528422452509403,1.1884502388146398
15484.0,0.0,0.5,0.7698901295661926,0.036337628960609436,0.7639084246371456
15878.0,0.0,0.5,0.9827104210853577,0.025709252804517746,0.5394987763853131
16272.0,0.0,0.5,1.161581039428711,0.03138839825987816,0.45366877611610446
16672.0,0.0,0.5,1.3209675550460815,0.031245818361639977,0.3984689745601137
17064.0,0.0,0.5,1.500940203666687,0.03104529157280922,0.459620707333933
17464.0,0.0,0.5,1.6874271631240845,0.030685674399137497,0.4662171675706842
17848.0,0.0,0.5,1.8716468811035156,0.030138151720166206,0.47986111405050025
18248.0,0.0,0.5,2.051394462585449,0.02900826558470726,0.4493689685098155
18635.0,0.0,0.5,2.2256877422332764,0.027676571160554886,0.4505162218059727
19026.0,0.0,0.5,2.3696072101593018,0.02743471972644329,0.36776685663971675
19419.0,0.0,0.5,2.4929723739624023,0.027513783425092697,0.31366450940140805
19819.0,0.0,0.5,2.604952335357666,0.027655649930238724,0.2800503906615207
20211.0,0.0,0.5,2.7094380855560303,0.027796685695648193,0.2663463384769814
20599.0,0.0,0.5,2.8081212043762207,0.02793360874056816,0.2544512352072906
20992.0,0.0,0.5,2.901822090148926,0.02806716412305832,0.23872953514495227
21383.0,0.0,0.5,2.990996837615967,0.02819744311273098,0.22834167406202335
21775.0,0.0,0.5,3.075943946838379,0.028324643149971962,0.21668738429751663
22168.0,0.0,0.5,3.1568844318389893,0.0284485574811697,0.20591694686038287
22566.0,0.0,0.5,3.234015464782715,0.028569228947162628,0.19357152145312675
22946.0,0.0,0.5,3.307514190673828,0.0286865234375,0.193263730082396
23337.0,0.0,0.5,3.377545118331909,0.028800414875149727,0.17915156786281303
23736.0,0.0,0.5,3.4442665576934814,0.028910938650369644,0.16708088788790115
24115.0,0.0,0.5,3.507829189300537,0.029018200933933258,0.16751580393440055
24507.0,0.0,0.5,3.5683772563934326,0.029122071340680122,0.15455216961117993
24884.0,0.0,0.5,3.6260554790496826,0.02922268584370613,0.15294336413473567
25268.0,0.0,0.5,3.680995464324951,0.029320096597075462,0.14308010344936603
25657.0,0.0,0.5,3.733323812484741,0.029414361342787743,0.1344654353565758
26033.0,0.0,0.5,3.783163070678711,0.029505562037229538,0.1327060166426451
26424.0,0.0,0.5,3.8306329250335693,0.029593583196401596,0.12135165427785807
26806.0,0.0,0.5,3.875807046890259,0.029678568243980408,0.11831419119606598
27191.0,0.0,0.5,3.918501615524292,0.029760200530290604,0.11093931131970632
27568.0,0.0,0.5,3.9585821628570557,0.029838083311915398,0.10627288124042697
27953.0,0.0,0.5,3.9960882663726807,0.029912108555436134,0.09734868600064113
28337.0,0.0,0.5,4.031126499176025,0.029982324689626694,0.0913403042500466
28730.0,0.0,0.5,4.06382942199707,0.030048871412873268,0.08332151978912572
29111.0,0.0,0.5,4.0943403244018555,0.03011193871498108,0.07999530179392607
29504.0,0.0,0.5,4.122799396514893,0.030171744525432587,0.07235197736561871
29894.0,0.0,0.5,4.1493449211120605,0.03022841177880764,0.06808141377107278
30271.0,0.0,0.5,4.174098968505859,0.03028213232755661,0.06564580374054711
30660.0,0.0,0.5,4.197184085845947,0.03033306449651718,0.05931844674115417
31042.0,0.0,0.5,4.218712329864502,0.030381400138139725,0.05635135551273766
31422.0,0.0,0.5,4.238789081573486,0.030427269637584686,0.052856541146273035
31801.0,0.0,0.5,4.257514953613281,0.030470822006464005,0.04943600370997441
32184.0,0.0,0.5,4.2749762535095215,0.03051220439374447,0.045550569188483395
32559.0,0.0,0.5,4.291258335113525,0.030551554635167122,0.04341144877860587
32944.0,0.0,0.5,4.3064422607421875,0.030588984489440918,0.03949164240642533
33311.0,0.0,0.5,4.3206024169921875,0.03062461130321026,0.03863649433322563
33696.0,0.0,0.5,4.33380651473999,0.030658552423119545,0.034339806014630006
34067.0,0.0,0.5,4.346118927001953,0.030690940096974373,0.03316613326535071
